4398,"Staklo Pampleks 3.3.1.mm rezano prema datom šablonu.","m2",0.3170000000,5060.0000000000,1604.0200000000,20.00,320.80,1924.82,1766,"2022-10-13 10:29:30","2022-10-13 10:29:30",5
4399,"Usluga izrade fazete do 25mm na staklu.","m",1.5500000000,358.3300000000,555.4115000000,20.00,111.08,666.49,1766,"2022-10-13 10:29:30","2022-10-13 10:29:30",5
4400,"Usluga bušenja rupa na staklu prečnika do 10mm.","kom",2.0000000000,183.3300000000,366.6600000000,20.00,73.33,439.99,1766,"2022-10-13 10:29:30","2022-10-13 10:29:30",5
4401,"Termoizolaciono staklo Flot 4mm+16+Flot 4mm.","m2",0.6990000000,3540.0000000000,2474.4600000000,20.00,494.89,2969.35,1767,"2022-10-13 10:45:48","2022-10-13 10:45:48",5
4402,"Termoizolaciono staklo Elow 4mm+16+Flot 4mm.","m2",4.0540000000,3894.0000000000,15786.2760000000,20.00,3157.26,18943.54,1768,"2022-10-13 10:48:05","2022-10-13 10:48:05",5
4403,"Troslojno termoizolaciono staklo Elow 4mm+16+Flot 4mm+16+Solar 4mm.","m2",14.5240000000,6726.0000000000,97688.4240000000,20.00,19537.68,117226.10,1769,"2022-10-13 11:07:45","2022-10-13 11:07:45",5
4404,"Troslojno termoizolaciono staklo Elow 4mm+16+Satinirano 4mm+16+Solar 4mm.","m2",0.4220000000,8319.0000000000,3510.6180000000,20.00,702.12,4212.74,1769,"2022-10-13 11:07:45","2022-10-13 11:07:45",5
4405,"Termoizolaciono staklo Elow 4mm+16+Griz 4mm.","m2",1.1010000000,4366.0000000000,4806.9660000000,20.00,961.39,5768.36,1769,"2022-10-13 11:07:45","2022-10-13 11:07:45",5
4406,"Termoizolaciono staklo Flot 4mm+16+Flot 4mm.","m2",27.5640000000,3540.0000000000,97576.5600000000,20.00,19515.31,117091.87,1770,"2022-10-14 11:38:09","2022-10-14 11:38:09",1
4407,"Termoizolaciono staklo Elow 4mm+16+Flot 4mm.","m2",3.4220000000,3894.0000000000,13325.2680000000,20.00,2665.05,15990.32,1770,"2022-10-14 11:38:09","2022-10-14 11:38:09",1
4408,"Troslojno termoizolaciono staklo Flot 4mm+9+Flot 4mm+12+Elow 4mm.","m2",3.9930000000,5841.0000000000,23323.1130000000,20.00,4664.62,27987.73,1770,"2022-10-14 11:38:09","2022-10-14 11:38:09",1
4409,"Termoizolaciono staklo Flot 4mm+9+Flot 4mm.","m2",0.7520000000,4691.6666666667,3528.1333333333,20.00,705.63,4233.76,1771,"2022-10-14 18:27:23","2022-10-14 18:27:23",5
4410,"Satinirano staklo 4mm rezano na meru.","m2",2.1260000000,4492.5000000000,9551.0550000000,20.00,1910.21,11461.27,1772,"2022-10-14 18:46:14","2022-10-14 18:46:14",5
4411,"Staklo Griz 4mm rezano na meru.","m2",1.2240000000,2991.6700000000,3661.8040800000,20.00,732.36,4394.16,1772,"2022-10-14 18:46:14","2022-10-14 18:46:14",5
4412,"Satinirano staklo 4mm rezano na meru.","m2",0.8100000000,2832.0000000000,2293.9200000000,20.00,458.78,2752.70,1773,"2022-10-18 10:37:47","2022-10-18 10:37:47",5
4413,"Termoizolaciono staklo Elow 4mm+16+Griz 4mm.","m2",0.2020000000,4366.0000000000,881.9320000000,20.00,176.39,1058.32,1773,"2022-10-18 10:37:47","2022-10-18 10:37:47",5
4414,"Termoizolaciono staklo Flot 4mm+12+Flot 4mm.","m2",1.3960000000,3540.0000000000,4941.8400000000,20.00,988.37,5930.21,1774,"2022-10-18 10:45:11","2022-10-18 10:45:11",5
4415,"Termoizolaciono staklo Elow 4mm+16+Flot 4mm.","m2",4.5600000000,3894.0000000000,17756.6400000000,20.00,3551.33,21307.97,1774,"2022-10-18 10:45:11","2022-10-18 10:45:11",5
4416,"Termoizolaciono staklo Delta 4mm+16+Flot 4mm.","m2",0.3460000000,4012.0000000000,1388.1520000000,20.00,277.63,1665.78,1774,"2022-10-18 10:45:11","2022-10-18 10:45:11",5
4417,"Bele ukrasne lajsne za termoizolaciono staklo.","m",2.3900000000,855.5000000000,2044.6450000000,20.00,408.93,2453.58,1774,"2022-10-18 10:45:11","2022-10-18 10:45:11",5
4418,"Uramljivanje u ram serije 01.","m",1.1200000000,491.6666666667,550.6666666667,20.00,110.13,660.80,1775,"2022-10-18 10:50:49","2022-10-18 10:50:49",5
4419,"Staklo 2mm ugrađeno u ram.","m2",0.1000000000,2275.0000000000,227.5000000000,20.00,45.50,273.00,1775,"2022-10-18 10:50:49","2022-10-18 10:50:49",5
4420,"Ogledalo 4mm rezano na meru sa uslugom KP obrade i peskarenjem za Touch senzor.","m2",0.5620000000,4645.2846975089,2610.6500000000,20.00,522.13,3132.78,1776,"2022-10-18 18:49:26","2022-10-18 18:49:26",1
4421,"Ogledalo 3mm rezano na meru sa uslugom KP obrade i peskarenjem otvora za Led rasvetu.","m2",0.8550000000,4402.5730994152,3764.2000000000,20.00,752.84,4517.04,1776,"2022-10-18 18:49:26","2022-10-18 18:49:26",1
4422,"Staklo Flot 5mm rezano na meru sa uslugom KP obrade.","m2",0.1440000000,4941.2615740741,711.5416666667,20.00,142.31,853.85,1776,"2022-10-18 18:49:26","2022-10-18 18:49:26",1
4423,"Staklo flot 3mm rezano na meru sa uslugom KP obrade.","m2",0.3650000000,2477.6255707763,904.3333333333,20.00,180.87,1085.20,1776,"2022-10-18 18:49:26","2022-10-18 18:49:26",1
4424,"Ogledalo 3mm rezano na meru sa uslugom KP obrade.","m2",2.9700000000,3822.7497194164,11353.5666666667,20.00,2270.71,13624.28,1777,"2022-10-18 19:02:22","2022-10-18 19:02:22",1
4425,"Staklo Pampleks 3.3.1mm rezano prema datom šablonu sa KP obradom.","m2",0.3890000000,5060.0000000000,1968.3400000000,20.00,393.67,2362.01,1778,"2022-10-18 19:32:56","2022-10-18 19:32:56",1
4426,"Usluga bušenja rupa na staklu prečnika do 10mm.","kom",2.0000000000,183.3300000000,366.6600000000,20.00,73.33,439.99,1778,"2022-10-18 19:32:56","2022-10-18 19:32:56",1
4427,"Satinirano staklo 4mm rezano na meru sa uslugom KP obrade.","m2",0.5300000000,3364.4200000000,1783.1426000000,20.00,356.63,2139.77,1779,"2022-10-19 08:55:43","2022-10-19 08:57:42",1
4428,"Usluga bušenja rupa na staklu prečnika 7mm.","kom",2.0000000000,47.2000000000,94.4000000000,20.00,18.88,113.28,1779,"2022-10-19 08:55:43","2022-10-19 08:57:42",1
4429,"Staklo Parsol bronza 4mm KP, 622x290mm 2 komada.","m2",0.3600000000,3401.7824074074,1224.6416666667,20.00,244.93,1469.57,1780,"2022-10-19 09:20:40","2022-10-19 09:20:40",1
4430,"Staklo Parsol bronza 4mm KP, 376x290mm 2 komada.","m2",0.2200000000,3365.2272727273,740.3500000000,20.00,148.07,888.42,1780,"2022-10-19 09:20:40","2022-10-19 09:20:40",1
4431,"Staklo Satinirano 4mm KP, bušenje 8 rupa po staklu prečnika 7mm, dimenzije 608x289mm 5 komada.","m2",0.8900000000,5486.3389513109,4882.8416666667,20.00,976.57,5859.41,1780,"2022-10-19 09:20:40","2022-10-19 09:20:40",1
4432,"Ogledalo 4mm sa KP obradom, dimenzije 1500x315mm 3 komada.","m2",1.4300000000,2865.9800000000,4098.3514000000,20.00,819.67,4918.02,1780,"2022-10-19 09:20:40","2022-10-19 09:20:40",1
4433,"Ogledalo 3mm sa KP obradom, dimenzije 346x650mm 5 komada.","m2",1.1400000000,2492.1600000000,2841.0624000000,20.00,568.21,3409.27,1780,"2022-10-19 09:20:40","2022-10-19 09:20:40",1
4434,"Ogledalo 3mm sa Fazetom do 10mm, dimenzije 750x360mm 5 komada.","m2",1.3500000000,2758.5802469136,3724.0833333333,20.00,744.82,4468.90,1780,"2022-10-19 09:20:40","2022-10-19 09:20:40",1
4435,"Ogledalo 4mm sa KP obradom, 1700x250mm 1 komad.","m2",0.4300000000,2865.9800000000,1232.3714000000,20.00,246.47,1478.84,1780,"2022-10-19 09:20:40","2022-10-19 09:20:40",1
4436,"Staklo flot 4mm KP, 4 rupe fi 7mm, 316x278mm 4 komada.","m2",0.3600000000,4485.3703703704,1614.7333333333,20.00,322.95,1937.68,1780,"2022-10-19 09:20:40","2022-10-19 09:20:40",1
4437,"Staklo Flot 4mm KP, bušenje 8 rupa po staklu prečnika 7mm, dimenzije 608x289mm 2 komada.","m2",0.3600000000,4056.5277777778,1460.3500000000,20.00,292.07,1752.42,1780,"2022-10-19 09:20:40","2022-10-19 09:20:40",1
4438,"Ogledalo 4mm KP, dimenzije 1553x390mm 52 komada.","m2",31.7200000000,2865.9800000000,90908.8856000000,20.00,18181.78,109090.67,1780,"2022-10-19 09:20:40","2022-10-19 09:20:40",1
4439,"Staklo flot 4mm KP sa bušenjem rupa fi 7mm, 264x877mm 2 komada.","m2",0.4700000000,3503.8120567376,1646.7916666667,20.00,329.36,1976.15,1780,"2022-10-19 09:20:40","2022-10-19 09:20:40",1
4440,"Staklo flot 4mm KP, 561x290mm 2 komada.","m2",0.3300000000,1969.6464646465,649.9833333333,20.00,130.00,779.98,1780,"2022-10-19 09:20:40","2022-10-19 09:20:40",1
4441,"Ogledalo 4mm sa KP obradom, dimenzije 1466x297mm 100 komada.","m2",43.9000000000,2866.1366742597,125823.4000000000,20.00,25164.68,150988.08,1780,"2022-10-19 09:20:40","2022-10-19 09:20:40",1
4442,"Ogledalo 4mm KP, dimenzije 1500x223mm 140 komada.","m2",47.3200000000,2865.8639757678,135612.6833333333,20.00,27122.54,162735.22,1780,"2022-10-19 09:20:40","2022-10-19 09:20:40",1
4443,"Ogledalo 4mm sa Kp obradom, dimenzije 580x500mm 40 komada.","m2",11.6800000000,2865.9800000000,33474.6464000000,20.00,6694.93,40169.58,1780,"2022-10-19 09:20:40","2022-10-19 09:20:40",1
4444,"Reparacija termoizolacionog stakla flot 4mm+12+flot 4mm.","m2",2.9970000000,8160.0544989434,24455.6833333333,20.00,4891.14,29346.82,1781,"2022-10-19 11:53:46","2022-10-19 11:53:46",1
4445,"Termoizolaciono staklo Flot 4mm+16+Flot 4mm.","m2",27.5640000000,3540.0000000000,97576.5600000000,20.00,19515.31,117091.87,1782,"2022-10-21 09:44:27","2022-10-21 09:44:27",1
4446,"Termoizolaciono staklo Elow 4mm+16+Flot 4mm.","m2",3.4220000000,3894.0000000000,13325.2680000000,20.00,2665.05,15990.32,1782,"2022-10-21 09:44:27","2022-10-21 09:44:27",1
4447,"Troslojno termoizolaciono staklo Flot 4mm+9+Flot 4mm+12+Elow 4mm.","m2",3.9930000000,5841.0000000000,23323.1130000000,20.00,4664.62,27987.73,1782,"2022-10-21 09:44:27","2022-10-21 09:44:27",1
4448,"Troslojno termoizolaciono staklo Elow 4mm+12+Flot 4mm+12+Solar 4mm.","m2",3.3110000000,6726.0000000000,22269.7860000000,20.00,4453.96,26723.75,1783,"2022-10-21 10:02:55","2022-10-21 10:02:55",1
4449,"Termoizolaciono staklo Flot 4mm+16+Solar 4mm.","m2",1.3660000000,4248.0000000000,5802.7680000000,20.00,1160.55,6963.32,1783,"2022-10-21 10:02:55","2022-10-21 10:02:55",1
4450,"Termoizolaciono staklo Elow 4mm+16+Flot 4mm.","m2",3.8680000000,3894.0000000000,15061.9920000000,20.00,3012.40,18074.39,1783,"2022-10-21 10:02:55","2022-10-21 10:02:55",1
4451,"Slikarsko platno 500x700mm.","kom",1.0000000000,658.3333333333,658.3333333333,20.00,131.67,790.00,1784,"2022-10-25 11:40:00","2022-10-25 11:40:00",5
4452,"Uramljivanje slika u ram serije 13.","m",20.9600000000,658.3333333333,13798.6666666667,20.00,2759.73,16558.40,1785,"2022-10-25 11:55:32","2022-10-25 11:55:32",5
4453,"Uramljivanje slika u ram serije 16.","m",7.6000000000,825.0000000000,6270.0000000000,20.00,1254.00,7524.00,1785,"2022-10-25 11:55:32","2022-10-25 11:55:32",5
4454,"Uramljivanje slika u ram serije 18.","m",2.4400000000,991.6666666667,2419.6666666667,20.00,483.93,2903.60,1785,"2022-10-25 11:55:32","2022-10-25 11:55:32",5
4455,"Termoizolaciono staklo Elow 4mm+12+Griz 4mm.","m2",2.4260000000,4366.0000000000,10591.9160000000,20.00,2118.38,12710.30,1786,"2022-10-25 12:00:56","2022-10-25 12:00:56",5
4456,"Termoizolaciono staklo Flot 4mm+16+Solar 4mm.","m2",5.0740000000,4248.0000000000,21554.3520000000,20.00,4310.87,25865.22,1787,"2022-10-25 12:11:05","2022-10-25 12:11:05",5
4457,"Termoizolaciono staklo Elow 4mm+16+Flot 4mm.","m2",3.9440000000,3894.0000000000,15357.9360000000,20.00,3071.59,18429.53,1787,"2022-10-25 12:11:05","2022-10-25 12:11:05",5
4458,"Termoizolaciono staklo Solar 4mm+16+Satinirano 4mm.","m2",0.2220000000,5841.0000000000,1296.7020000000,20.00,259.34,1556.04,1787,"2022-10-25 12:11:05","2022-10-25 12:11:05",5
4459,"Troslojno termoizolaciono staklo Elow 4mm+12+Satinirano 4mm+12+Solar 4mm.","m2",5.3230000000,8319.0000000000,44282.0370000000,20.00,8856.41,53138.45,1787,"2022-10-25 12:11:05","2022-10-25 12:11:05",5
4460,"Troslojno termoizolaciono staklo Elow 4mm+16+Flot 4mm+16+Solar 4mm.","m2",15.7990000000,6726.0000000000,106264.0740000000,20.00,21252.81,127516.88,1787,"2022-10-25 12:11:05","2022-10-25 12:11:05",5
4461,"Troslojno termoizolaciono staklo Elow 4mm+16+Flot 4mm+16+Elow 4mm.","m2",28.4890000000,4515.2600000000,128635.2421400000,20.00,25727.05,154362.29,1788,"2022-10-25 13:56:50","2022-10-25 13:56:50",5
4462,"Staklo Flot 4mm rezano na meru sa uslugom KP obrade, farbano u crno prema datom nacrtu, dimenzije 741x350mm 100 komada.","m2",26.2000000000,6751.2213740458,176882.0000000000,20.00,35376.40,212258.40,1789,"2022-10-26 10:36:34","2022-10-26 10:36:34",5
4463,"Staklo flot 4mm rezano na meru sa uslugom KP obrade, Kaljeno, dimenzije 1066x388mm 1 komad.","m2",0.4200000000,3383.6111111111,1421.1166666667,20.00,284.22,1705.34,1789,"2022-10-26 10:36:34","2022-10-26 10:36:34",5
4464,"Staklo flot 4mm rezano na meru sa uslugom KP obrade, Kaljeno, dimenzije 310x590mm 2 komada.","m2",0.3700000000,3749.4144144144,1387.2833333333,20.00,277.46,1664.74,1789,"2022-10-26 10:36:34","2022-10-26 10:36:34",5
4465,"Staklo flot 4mm rezano na meru sa uslugom KP obrade, Kaljeno, dimenzije 388x830mm 1 komad.","m2",0.3200000000,3648.4635416667,1167.5083333333,20.00,233.50,1401.01,1789,"2022-10-26 10:36:34","2022-10-26 10:36:34",5
4466,"Staklo flot 4mm KP, 4 rupe fi 7mm, 316x278mm 2 komada.","m2",0.1800000000,4485.0925925926,807.3166666667,20.00,161.46,968.78,1789,"2022-10-26 10:36:34","2022-10-26 10:36:34",5
4467,"Ogledalo 4mm sa KP obradom, dimenzije 1258x759mm 1 komad.","m2",0.9600000000,2865.9800000000,2751.3408000000,20.00,550.27,3301.61,1789,"2022-10-26 10:36:34","2022-10-26 10:36:34",5
4468,"Ogledalo 4mm KP, dimenzije 1553x390mm 2 komada.","m2",1.2200000000,2865.9800000000,3496.4956000000,20.00,699.30,4195.80,1789,"2022-10-26 10:36:34","2022-10-26 10:36:34",5
4469,"Staklo flot 4mm KP, Kaljeno, bušenje 4 rupe po staklu prečnika 7mm, dimenzije 310x560mm 2 komada.","m2",0.3500000000,4090.9523809524,1431.8333333333,20.00,286.37,1718.20,1789,"2022-10-26 10:36:34","2022-10-26 10:36:34",5
4470,"Ogledalo 4mm rezano na meru sa uslugom KP obrade, dimenzije 1746x283mm 2 komada.","m2",1.0000000000,2865.9800000000,2865.9800000000,20.00,573.20,3439.18,1789,"2022-10-26 10:36:34","2022-10-26 10:36:34",5
4471,"Staklo flot 4mm KP, 6 rupa fi 7mm, 820x377mm 200 komada.","m2",62.4000000000,2970.0448717949,185330.8000000000,20.00,37066.16,222396.96,1789,"2022-10-26 10:36:34","2022-10-26 10:36:34",5
4472,"Staklo flot 4mm KP, dimenzije 345x315mm 400 komada.","m2",44.0000000000,1981.3272727273,87178.4000000000,20.00,17435.68,104614.08,1789,"2022-10-26 10:36:34","2022-10-26 10:36:34",5
4473,"Staklo Sivi Parsol 4mm KP, bušenje 16 rupa fi 7mm, dimenzije 1075x542mm 50 komada.","m2",29.3000000000,4653.3481228669,136343.1000000000,20.00,27268.62,163611.72,1789,"2022-10-26 10:36:34","2022-10-26 10:36:34",5
4474,"Ogledalo 4mm rezano na meru sa uslugom izrade fazete do 10mm.","m2",16.8480000000,3152.6100000000,53115.1732800000,20.00,10623.03,63738.20,1790,"2022-10-26 10:41:35","2022-10-26 10:41:35",5
4475,"Reparacija flot stakla debljine 3mm.","m2",1.5500000000,2322.5806451613,3600.0000000000,20.00,720.00,4320.00,1791,"2022-10-26 13:00:46","2022-10-26 13:01:41",5
4476,"Ogledalo 4mm rezano na meru sa uslugom KP obrade.","m2",1.3370000000,3752.1690351533,5016.6500000000,20.00,1003.33,6019.98,1792,"2022-10-26 15:01:21","2022-10-26 15:01:21",5
4477,"Ogledalo 4mm rezano na meru sa uslugom izrade fazete do 10mm.","m2",0.7290000000,4219.3644261546,3075.9166666667,20.00,615.18,3691.10,1792,"2022-10-26 15:01:21","2022-10-26 15:01:21",5
4478,"Ogledalo 3mm rezano na meru sa uslugom KP obrade.","m2",1.9800000000,3453.9393939394,6838.8000000000,20.00,1367.76,8206.56,1792,"2022-10-26 15:01:21","2022-10-26 15:01:21",5
4479,"Ogledalo 3mm rezano na meru sa uslugom izrade fazete do 10mm.","m2",3.0720000000,4807.3459201389,14768.1666666667,20.00,2953.63,17721.80,1792,"2022-10-26 15:01:21","2022-10-26 15:01:21",5
4480,"Staklo flot 3mm rezano na meru.","m2",0.4560000000,1500.0000000000,684.0000000000,20.00,136.80,820.80,1792,"2022-10-26 15:01:21","2022-10-26 15:01:21",5
4481,"Staklo Flot 6mm rezano na meru sa uslugom KP obrade.","m2",0.4850000000,3917.2508591065,1899.8666666667,20.00,379.97,2279.84,1792,"2022-10-26 15:01:21","2022-10-26 15:01:21",5
4482,"Ogledalo 4mm rezano na meru sa uslugom KP obrade.","m2",7.5550000000,4023.1270681668,30394.7250000000,20.00,6078.94,36473.67,1792,"2022-10-26 15:01:21","2022-10-26 15:01:21",5
4483,"Ogledalo 3mm rezano na meru sa uslugom izrade fazete do 10mm.","m2",12.8600000000,3494.5826853292,44940.3333333333,20.00,8988.07,53928.40,1792,"2022-10-26 15:01:21","2022-10-26 15:01:21",5
4484,"Ogledalo 3mm rezano na meru sa uslugom KP obrade.","m2",4.5590000000,3608.5289171602,16451.2833333333,20.00,3290.26,19741.54,1792,"2022-10-26 15:01:21","2022-10-26 15:01:21",5
4485,"Ogledalo 4mm rezano u krug prečnika 800mm sa uslugom KP obrade.","m2",0.7060000000,4434.8677998111,3131.0166666667,20.00,626.20,3757.22,1792,"2022-10-26 15:01:21","2022-10-26 15:01:21",5
4486,"Staklo Flot 4mm rezano na meru sa uslugom peskarenja.","m2",0.3720000000,3008.3333333333,1119.1000000000,20.00,223.82,1342.92,1792,"2022-10-26 15:01:21","2022-10-26 15:01:21",5
4487,"Staklo Flot 6mm rezano na meru sa uslugom KP obrade.","m2",2.2570000000,3349.8153891597,7560.5333333333,20.00,1512.11,9072.64,1792,"2022-10-26 15:01:21","2022-10-26 15:01:21",5
4488,"Ogledalo 4mm rezano na meru sa uslugom KP obrade i radijusom 50mm.","m2",4.8090000000,4639.1574824981,22309.7083333333,20.00,4461.94,26771.65,1792,"2022-10-26 15:01:21","2022-10-26 15:01:21",5
4489,"Ogledalo 4mm rezano prema datom šablonu sa uslugom KP obrade.","m2",1.0690000000,4524.4855004677,4836.6750000000,20.00,967.33,5804.01,1792,"2022-10-26 15:01:21","2022-10-26 15:01:21",5
4490,"Staklo Flot 10mm rezano na meru sa uslugom KP obrade.","m2",12.8520000000,6209.5004668534,79804.5000000000,20.00,15960.90,95765.40,1792,"2022-10-26 15:01:21","2022-10-26 15:01:21",5
4491,"Usluga peskarenja otvora na ogledalu.","m2",1.0580000000,1050.0000000000,1110.9000000000,20.00,222.18,1333.08,1792,"2022-10-26 15:01:21","2022-10-26 15:01:21",5
4492,"Termoizolaciono staklo Elow 4mm+16+Flot 4mm.","m2",53.8170000000,2586.7500000000,139211.1247500000,20.00,27842.22,167053.34,1793,"2022-10-31 08:40:33","2022-10-31 08:40:33",1
4493,"Staklo flot 4mm KP, dimenzije 336x315mm 200 komada.","m2",21.4000000000,1980.6355140187,42385.6000000000,20.00,8477.12,50862.72,1794,"2022-10-31 08:43:06","2022-10-31 08:43:06",1
4494,"Projektovanje. izrada, transport i montaža staklene tuš kabine sa kliznim mehanizmom od kaljenog stakla debljine 8mm.","m2",4.7200000000,13067.3870056497,61678.0666666667,20.00,12335.61,74013.68,1795,"2022-11-01 09:39:00","2022-11-01 09:39:00",5
4495,"Ogledalo 4mm rezano na meru sa uslugom KP obrade.","m2",1.7560000000,5079.7266514806,8920.0000000000,20.00,1784.00,10704.00,1795,"2022-11-01 09:39:00","2022-11-01 09:39:00",5
4496,"Metalne zakačke za ogledalo.","kom",2.0000000000,325.0000000000,650.0000000000,20.00,130.00,780.00,1795,"2022-11-01 09:39:00","2022-11-01 09:39:00",5
4497,"Ogledalo 4mm rezano na meru sa uslugom KP obrade.","m2",0.5860000000,4592.0221843003,2690.9250000000,20.00,538.18,3229.11,1796,"2022-11-01 11:36:09","2022-11-01 11:36:09",5
4498,"Ogledalo 4mm rezano u krug prečnika 600mm sa uslugom KP obrade.","m2",0.3970000000,4894.6683459278,1943.1833333333,20.00,388.64,2331.82,1796,"2022-11-01 11:36:09","2022-11-01 11:36:09",5
4499,"Ogledalo 4mm rezano u krug prečnika 1400mm sa uslugom KP obrade.","m2",2.0740000000,4323.5093217615,8966.9583333333,20.00,1793.39,10760.35,1796,"2022-11-01 11:36:09","2022-11-01 11:36:09",5
4500,"Metalne zakačke za ogledala.","kom",5.0000000000,292.5000000000,1462.5000000000,20.00,292.50,1755.00,1796,"2022-11-01 11:36:09","2022-11-01 11:36:09",5
4501,"Aluminijumska distanc lajsna za led traku.","m",9.2800000000,196.6700000000,1825.0976000000,20.00,365.02,2190.12,1796,"2022-11-01 11:36:09","2022-11-01 11:36:09",5
4502,"Staklo flot 4mm rezano na meru.","m2",1.0080000000,2583.3333333333,2604.0000000000,20.00,520.80,3124.80,1797,"2022-11-01 11:40:38","2022-11-01 11:40:38",5
4503,"Izrada Termoizolacionog stakla Flot 4mm+9+Flot 4mm.","m2",1.2640000000,4691.6666666667,5930.2666666667,20.00,1186.05,7116.32,1798,"2022-11-01 11:43:13","2022-11-01 11:43:13",5
4504,"Staklo flot 4mm rezano na meru.","m2",0.2390000000,2583.3333333333,617.4166666667,20.00,123.48,740.90,1798,"2022-11-01 11:43:13","2022-11-01 11:43:13",5
4505,"Reparacija Termoizolacionog stakla Flot 4mm+12+Flot 4mm sa uslugom Peskarenja.","m2",5.7280000000,7963.8180865922,45616.7500000000,20.00,9123.35,54740.10,1799,"2022-11-01 11:47:11","2022-11-01 11:47:11",5
4506,"Ogledalo 4mm rezano na meru sa uslugom KP obrade, peskarenjem ivice 20mm i za Touch senzor.","m2",1.6570000000,4658.1019915510,7718.4750000000,20.00,1543.69,9262.17,1800,"2022-11-01 11:59:53","2022-11-01 11:59:53",5
4507,"Staklo Flot 5mm rezano na meru sa uslugom KP obrade.","m2",0.1440000000,4929.6296296296,709.8666666667,20.00,141.97,851.84,1800,"2022-11-01 11:59:53","2022-11-01 11:59:53",5
4508,"Termoizolaciono staklo Elow 4mm+12+Flot 4mm.","m2",4.6340000000,3894.0000000000,18044.7960000000,20.00,3608.96,21653.76,1801,"2022-11-01 12:02:21","2022-11-01 12:02:21",5
4509,"Termoizolaciono staklo Flot 4mm+16+Solar 4mm.","m2",0.4660000000,4248.0000000000,1979.5680000000,20.00,395.91,2375.48,1802,"2022-11-01 12:04:11","2022-11-01 12:04:11",5
4510,"Termoizolaciono staklo Solar 4mm+16+Satinirano 4mm.","m2",1.0160000000,5841.0000000000,5934.4560000000,20.00,1186.89,7121.35,1803,"2022-11-01 12:10:42","2022-11-01 12:10:42",5
4511,"Troslojno termoizolaciono staklo Flot 4mm+9+Satinirano 4mm+9+Flot 4mm.","m2",0.3020000000,7198.0000000000,2173.7960000000,20.00,434.76,2608.56,1803,"2022-11-01 12:10:42","2022-11-01 12:10:42",5
4512,"Troslojno termoizolaciono staklo Elow 4mm+16+Satinirano 4mm+16+Solar 4mm.","m2",0.4900000000,8319.0000000000,4076.3100000000,20.00,815.26,4891.57,1803,"2022-11-01 12:10:42","2022-11-01 12:10:42",5
4513,"Satinirano staklo 4mm rezano na meru sa KP obradom.","m2",0.2810000000,3364.4200000000,945.4020200000,20.00,189.08,1134.48,1804,"2022-11-02 10:03:51","2022-11-02 10:03:51",1
4514,"Usluga bušenja rupa na staklu prečnika 7mm.","kom",2.0000000000,47.2000000000,94.4000000000,20.00,18.88,113.28,1804,"2022-11-02 10:03:51","2022-11-02 10:03:51",1
4515,"Satinirano staklo 4mm KP, sa bušenjem 6 rupa po staklu prečnika 7mm, dimenzije 397x493mm 50 komada.","m2",9.9000000000,4922.6262626263,48734.0000000000,20.00,9746.80,58480.80,1805,"2022-11-02 10:12:11","2022-11-02 10:12:11",1
4516,"Ogledalo 4mm KP, dimenzije 1553x293mm 80 komada.","m2",36.7200000000,2866.1916757444,105246.5583333333,20.00,21049.31,126295.87,1805,"2022-11-02 10:12:11","2022-11-02 10:12:11",1
4517,"Staklo Sivi Parsol 4mm KP, bušenje 16 rupa fi 7mm, dimenzije 1075x542mm 4 komada.","m2",2.3400000000,4661.2927350427,10907.4250000000,20.00,2181.48,13088.91,1805,"2022-11-02 10:12:11","2022-11-02 10:12:11",1
4518,"Ogledalo 4mm KP, dimenzije 1553x390mm 1 komad.","m2",0.6100000000,2865.9800000000,1748.2478000000,20.00,349.65,2097.90,1805,"2022-11-02 10:12:11","2022-11-02 10:12:11",1
4519,"Staklo Parsol bronza 4mm KP, 376x290mm 1 komad.","m2",0.1100000000,3364.7727272727,370.1250000000,20.00,74.02,444.15,1805,"2022-11-02 10:12:11","2022-11-02 10:12:11",1
4520,"Staklo flot 4mm KP, 6 rupa fi 7mm, 340x340mm 1 komad.","m2",0.1200000000,4502.0138888889,540.2416666667,20.00,108.05,648.29,1805,"2022-11-02 10:12:11","2022-11-02 10:12:11",1
4521,"Troslojno termoizolaciono staklo Elow 4mm+12+Flot 4mm+12+Solar 4mm.","m2",0.9450000000,4885.2000000000,4616.5140000000,20.00,923.30,5539.81,1806,"2022-11-02 10:16:32","2022-11-02 10:16:32",1
4522,"Staklo Flot 8mm.","m2",1.8900000000,4750.0000000000,8977.5000000000,20.00,1795.50,10773.00,1807,"2022-11-03 11:49:17","2022-11-03 11:49:17",1
4523,"Termoizolaciono staklo Flot 4mm+16+Flot 4mm.","m2",50.0830000000,3540.0000000000,177293.8200000000,20.00,35458.76,212752.58,1808,"2022-11-07 09:54:03","2022-11-07 09:54:03",1
4524,"Staklo flot 4mm rezano na meru.","m2",23.0200000000,2583.3333333333,59468.3333333333,20.00,11893.67,71362.00,1809,"2022-11-07 12:04:18","2022-11-07 12:04:18",1
4525,"Ogledalo 4mm sa KP obradom, dimenzije 1466x297mm 50 komada.","m2",21.9500000000,2866.1366742597,62911.7000000000,20.00,12582.34,75494.04,1810,"2022-11-07 12:13:26","2022-11-07 14:44:50",1
4526,"Ogledalo 4mm KP, dimenzije 1553x390mm 70 komada.","m2",42.6700000000,2865.9800000000,122291.3666000000,20.00,24458.27,146749.64,1810,"2022-11-07 12:13:26","2022-11-07 14:44:50",1
